CRD,68,2,71,75,66,72,59,58,35,51,58,2016-11-20 18:40:56,"It's a small airport, located to 20mins on car from the city, without service of BUS but with many services of cabs.\r\n"
CIY,73,1,75,89,86,75,84,92,75,91,55,2019-10-15 16:12:40,"\r\n10\/10 Nice little and friendly country airport that serves the province of Ragusa. The small terminal is brand new, well organized and spot clean (exactly the opposite of  Catania airport). My flight was the only departure for the morning so the whole process of security checks and boarding was fast and very relaxing and you could really feel well treated by the friendly airport staff that followed us all along. Also on arrival the time from landing to baggage collection was the fastest I've ever seen. Not easy to get there by public transportations, but if you use the car it's very convenient to reach the Unesco heritages of Val di Noto and the beautiful beaches of South-East Sicily. Definitely a nice airport and it's a shame there aren't more flights from\/to Comiso!"
CIJ,37,,40,20,20,40,20,20,20,,""
CLU,,2,20,73,20,73,73,20,20,2019-10-11 08:11:17,"One of the best GA airports in the world! Perfectly well kept facility, services, great restaurant in terminal, and a museum on field. This is a MUST VISIT for GA travelers\/crew."
CFE,75,7,82,75,79,64,84,66,49,64,68,2017-03-19 19:14:46,"Good airport. Easily accessible, modern and clean, with very good Wi-Fi connection. The airport has a fast food place and also a Business terminal for private flights. This airport is very pleasant."
ONX,,,,,""
XPL,90,3,91,91,100,86,86,74,71,54,80,2023-03-14 21:09:29,"A great little airport marred only by the indifference of the health, immigration, and customs officials. Tips to make the gauntlet of officialdom go less awful:\r\n\r\n- The Honduran government says that there are no COVID-related entry restrictions or controls. This is a lie. Have your proof of vaccination ready to show upon arrival.\r\n- The Honduran government says that travelers must register online with immigration in advance, but the online system doesn't work so don't waste your time. Simply present yourself to immigration upon arrival.\r\n- The Honduran government says that travelers must register  online with customs in advance using a separate system, but that system doesn't work either. Ask your airline to provide a paper form for you to present upon arrival."
CON,,,100,100,100,100,80,100,100,,""
CXO,,,,,""
TZN,,,100,80,100,100,40,80,,""
USA,82,,85,87,77,91,100,83,88,20,93,,""
CFO,,,,,""
CCP,79,3,86,90,85,71,62,58,69,60,83,2018-01-31 01:57:21,"Aeropuerto pequeño, con sólo un café en el área de embarque, caro y malo. Cuenta con buen wifi actualmente, gratuito y una oficina de turismo.\r\n"
CPM,,,,,""
CCR,96,,,,""
VCS,66,,77,61,80,76,67,59,69,67,66,,""
CKY,45,,36,26,49,20,40,20,26,20,25,,""
CPD,,,80,60,20,70,20,60,20,,""
QEC,,,,,""
OOM,,,20,,""
CND,55,1,51,71,43,36,71,37,25,40,40,2012-08-10 16:29:02,"The worst orst airport security ever."
CTN,,,20,20,20,20,20,20,20,20,40,,""
CJF,,,,,""
CZL,54,1,86,79,76,84,28,65,66,73,74,2023-05-12 22:59:15,"Although this is a small airport, I waited longer than 1 hour for my baggage. The worst service throughout the world. There is no seat at baggage reclaim, no food service"
COR,78,15,78,84,78,72,70,60,70,73,60,2023-01-09 01:01:47,"Es muy buen aeropuerto, fácil de llegar, cómodo y con excelente wifi. Opciones gastronómicas no son muchas."
YZS,,,,,""
CFU,67,23,77,64,58,66,54,56,52,68,68,2021-09-04 08:34:23,"Odprawa dwa samoloty 5 bramek. Całkiem szybko ale to była godzina 3.30 (gr) więc nie było normalnego ruchu. Boarding Na czas. Mało miejsc do siedzenia i drogo w strefie bezcłowej"
ODB,77,,89,100,80,86,84,77,93,83,93,,""
CDV,66,,100,100,100,100,100,100,100,100,100,,""
CKO,,,,,""
KIV,78,12,81,79,78,76,78,72,78,64,78,2020-09-02 00:36:14,"still has the oudated checking in with tickets that you need to get at a counter with the passport, the food isn't too expensive (relative to other airports), the announcers' English could be better"
CWW,,,,,""
CZE,,,,,""
CZH,100,,100,80,60,80,80,80,100,,""
UGN,,,98,100,88,100,92,100,100,100,100,,""
CRP,81,,70,92,37,87,45,31,40,38,45,,""
CZU,,1,47,60,27,40,13,40,33,0,60,2022-05-07 19:43:24,"Well... First it is not like an airport by itself. It is like a big house in a town that helps to be like an airport.\r\nOnly like a convenient store alone and that's it. No restaurants to have breakfast, lunch, dinner... Sorry I assume It is because only two or three planes arrive\/departs from this airport. When an airline like Avianca is using the airport the Waiting area at the gate is get full and even passenger have to wait outside because there is not room for a lot of people carrying on a Airbus A320."
ORK,83,25,90,91,89,82,83,76,87,76,89,2022-11-02 22:11:36,"Passing through security is always a doddle, never takes longer than 15 minutes. Slightly disappointed that not all the facilities were open at even from 8 in the morning, though hopefully this has changed now that covid is almost over."
CPH,85,195,86,82,84,76,80,77,68,76,68,2023-07-02 10:56:16,"I live near this airport really good! Alot of food places and toilets around the airport i give this a 4 star rating!"
CEZ,93,,100,100,,""
CNQ,62,2,63,46,53,38,34,32,33,42,66,2021-09-02 22:39:47,"En el horario que fui yo había un solo vuelo y ya se sentía que al lugar le faltaba mas espacio. Además de prácticamente no presentar lugares gastronómicos."
CRS,,,,,""
CVO,,,,,""
COO,53,2,70,47,33,49,38,34,38,49,42,2019-04-13 05:46:44,"Ce qui est surprenant est le filtrage à l'entrée du terminal. Si vous arrivez plus tôt que le début d'enregistrement on ne vous laisse même pas entrer dans le bâtiment et vous vous retrouvez à faire la queue dehors... Après cela, pas de souci particulier, équipements et processus basiques mais fonctionnels. Salon affaires correct."
CBO,54,2,,2013-11-30 09:45:20,"Can someone change this please? It's CEBU....."
COT,,,,,""
CRA,69,2,84,82,88,66,56,70,56,67,58,2017-01-14 17:39:28,"The airport is really small, so it is good for checking-in, claiming baggage, and passing controls.\r\nBus line 9 and Bacriz line 9 are very convenient, but if you arrive at night you can only take a taxi, trying to negociate a good price or making sure he turns the taxi meter on.\r\nWifi is good but sometimes it is not working due to crowding. There is a duty-free shop and two places to eat, but no VIP lounge."
CBF,,,100,100,100,100,100,100,100,100,100,,""
CXB,61,1,80,75,56,68,40,42,59,49,52,2023-03-05 12:23:02,"Not many facilities there. With my departure the security officer pulled me apart to tell me about islam and to give me a muslim name..."
QTN,,,,,""
CVF,90,,,,""
EEA,,,,,""
CMG,73,1,76,90,72,90,76,68,72,67,67,2012-02-09 20:40:54,"SHOW DE AEROPORTO, PEQUENO POREM MUITO BEM EQUIPADO\r\nPISTA BEM PAVIMENTADA, APROCIMAÇÃO SEM PROBLEMAS"
CPO,68,2,74,80,66,87,29,46,29,20,32,2018-07-06 02:15:57,"AEROPUERTO PEQUEÑO SIN MANGAS Y EMBARQUE\/DESEMBARQUE PÒR ESCALERA. SÓLO DOS LOCALES DE COMIDA Y NO HAY SALÓN VIP.\r\nOPCIONES DE TRANSFER HAY VARIAS, RECOMIENDO INCA TRANSFER, NO CASTHER, Y AUTOBÚS DESDE CPO A LA CIUDAD PERO CON POCAS SALIDAS."
CIG,,,,,""
QKT,73,,100,40,60,40,60,20,100,,""
CZM,77,,81,88,68,89,62,51,52,70,65,,""
CVT,67,3,75,80,70,69,80,80,74,78,80,2021-12-04 14:05:31,"Nice airport, friendly and patient ATSU. \r\nRunway is asphalt and well kept, equiped with Papis too.\r\n"
CEC,,,,,""
CEW,,,,,""
CSV,,,,,""
CTY,,,,,""
CRV,65,,80,45,70,80,33,25,33,47,60,,""
CKN,,,,,""
QTJ,,,,,""
CCM,71,,87,100,100,84,83,87,73,73,87,,""
CVJ,,,,,""
CUE,70,3,90,95,75,67,88,66,64,67,78,2021-05-24 19:42:05,"The airport did not plan correctly the flight operations on May 23rd. My flight was delayed 5 hours."
YCR,,,,,""
YXC,84,1,63,80,72,67,74,48,100,64,93,2015-08-08 04:41:38,"The airport is small and there isn't much room when there is lots of people. Security is small and it usually takes 20 minutes to get through, which is a real pain. The hold room is small and there are just vending machines and washrooms, no restaurant. However the airport is clean and modern"
CZS,81,1,80,80,80,71,57,100,60,71,70,2013-08-28 18:30:53,"Aeroporto pequeno, mas confortável e eficiente"
CGB,74,12,72,74,73,67,55,59,62,61,71,2020-09-02 11:02:01,"belo aeroporto so um pouco confuso, sao todas as moças das companhias aereas falando ao mesmo tempo, voce tem que ter ouvidos atentos"
CUC,73,1,91,89,89,71,71,68,74,72,82,2019-05-20 19:44:21,"Es un aeropuerto muy bonito y tecnológico, con todo a tu alcance. Lo mejor es que está ubicado dentro de la ciudad."
CSF,,,,,""
CUM,52,,100,100,100,100,100,100,100,,""
CRI,,,,,""
CUL,81,1,87,80,82,79,68,75,70,87,89,2020-08-17 18:18:49,"The airport is really near the City of Culiacán, so there's no problem getting into the terminal.\r\n\r\nCheck-in experience depends on the airline of your choice. Normally Volaris check-in counters are really crowded. They really need more of them for the number of flights they get there.\r\n\r\nNormally security check doesn't take too much time, but be aware that if you take with you food that hasn't been bought inside the airport, they'll try to take it from you. More than security, looks like something in the commercial side.\r\n\r\nAs many airports, insufficient seating in the gates, and no free WiFi.\r\n\r\nFood and retail services are scarce after security check."
CUF,60,3,72,56,81,75,55,69,80,76,67,2022-08-31 18:58:36,"Area check-in a ridosso dell’ingresso. Scalo Piccolo ma per i flussi che ha potrebbe andare bene se non fosse che è mal organizzato. Zona controlli sacrificata in un angolino ed area di attesa delle dimensioni di un corridoio di un normale aeroporto. In caso di 2 voli in contemporanea diventa un caos. Area di arrivi che sembra ricavata da un garage, molto claustrofobica. La societá di gestione non pare avere la volontá di farlo “decollare”. Non semplice da raggiungere per chi arriva da fuori provincia. La vicinanza a Torino non deve essere vista come un problema (scusa usata molte volte per giustificare la carenza di servizi) ma come un’opportunitá. Molto gentili gli operatori. Struttura piccola ma bella circondata dal bellissimo arco delle Alpi marittime e cozie visibile dall’area gioco per bambini"
CTB,,,,,""
FCN,,,,,""
DCN,,,,,""
CUZ,59,13,68,68,49,39,69,45,44,56,58,2023-01-13 11:56:53,"CUZ airport is a little too old and too small for a touristic city like Cusco. \r\nBut as I understood, Peru is building a new one to serve the zone!"
CYU,,,,,""
BFH,91,,70,100,100,50,50,50,40,50,40,,""
DLI,72,2,75,60,80,82,62,63,58,54,69,2019-08-05 04:02:55,"Far from Dalat city. Many buses and taxis go to\/from city center. Taxi runs by fixed-price very cheaper than taximeter. Ask your hotel to call the taxi.\r\n Few information board.\r\n Delay or cancel flight may occur easily due to highland's bad weather."
TAE,75,1,83,82,84,71,83,66,79,78,64,2015-09-09 13:55:45,"Getting to the airport wouldn't be so easy if you were to go by public transport (No trains or anything) but by car, it was fine. Terminal was almost fully silent as there weren't many passengers nor flights in early morning. Maybe because of this emptiness, Wi-Fi worked great and restaurants were mostly closed but the opened ones were great to go to because there was no one! Immigration and Customs were extremely quick (one of the fastest) and baggage came out quick as well."
DSS,71,2,66,70,69,68,58,60,62,66,66,2023-06-15 13:41:20,"O aeroporto é moderno, contudo o controlo de passaporte é ainda deficiente. Não tinha Internet funcionando"
DKR,50,4,55,55,41,50,30,38,32,38,42,2016-08-22 22:09:01,"An old airport and small airport. \r\nIt was very hot..\r\nStill waiting for the new one.. \r\n\r\n------------------------\r\n\r\nUn vielle et petit aéroport. \r\nIl fessait très chaud.. \r\nEn attendant le nouvel aéroport.. \r\n"
CMA,,1,80,100,100,100,20,80,100,2022-03-14 01:16:09,"Very adequate country air terminal with waiting lounge and view of the tarmac. Perfect for the two flights a week in each direction which serve the town. Friendly staff as well."
CWB,88,18,89,92,88,92,77,82,85,84,87,2022-10-19 15:07:36,"Aeroporto bem espaçoso, com praças de alimentação com diversidade de restaurantes, os terraços de vista panorâmica são incríveis, além salas de embarque\/desembarque bem distribuídas."
CZW,,,,,""
VIL,67,,83,80,46,87,66,35,50,64,72,,""
DAD,74,12,86,82,76,79,74,71,71,74,79,2023-06-18 10:34:28,"Sân bay lúc checkin vắng tanh vắng tơ. V mà tưởng tới sbay bị trễ nữa cơ, mà mưa tầm tã, sợ có vấn đề lúc bay"
DLU,65,1,60,65,76,60,49,55,30,52,57,2018-01-29 08:37:04,"아주 작은 국내선용 시골 공항. 바로 앞에서 고성으로 가는 공항버스를 탈 수 있었다."
DHT,,,,,""
DBY,,,,,""
DLM,77,34,82,78,75,80,55,68,67,77,78,2023-05-08 14:26:49,"free wifi is only for 30 minutes and don't clear how to get access.\r\nEverething is very expansive. Seats in lounge is not comfortable.\r\n"
DAM,62,1,83,91,78,91,67,80,79,75,75,2015-05-17 20:05:04,"I used to frequently fly via Damascus airport, before the war in Syria. The airport is relatively a small one. Yet, you could find a lot of interesting souvenirs at the duty free shops. It has some nice restaurants. The gates are clean. Clear announcements with three languages; Arabic, English and French. It is air conditioned. The airport is not far from the city center of Damascus. One could use public transportation to and from the airport with relatively law price; be it the airport buses or airport taxis. The hospitality of the ground staff is remarkable. I truly advise the readers to visit Damascus and experience the comfort while flying Syrian air; Syrian pilots are the best!"
QED,,,,,""
RBD,,,,,""
DAL,90,3,93,94,92,91,86,90,87,90,90,2023-01-03 18:55:54,"DAL is a great airport, All tho parking may bit of a walk getting in the airport primarily ran by Southwest. Walks to the gate are not long, There are great Retail services around, Wifi could use a little more speed but Overall Great (Using it to write this). Security Check was a bit long for new travelers but you will get used to it, Lounge has Outlets every other seat so charging was a non-issue, living in the Parenting City of MCI this airport is better in my Opinion.\r\n\r\n\r\n"
